iso,year,ly,v2x_polyarchy,v2x_polyarchy_sd,v2xlg_legcon,v2xlg_legcon_sd,v2x_jucon,v2x_jucon_sd
ZAF,2002,9.008371875846048,0.743,0.0615,0.83,0.08699999999999997,0.856,0.07399999999999995
ZAF,2003,9.04209359907035,0.743,0.0615,0.83,0.08699999999999997,0.856,0.07399999999999995
ZAF,2004,9.091322686953848,0.764,0.055999999999999994,0.83,0.08699999999999997,0.856,0.07399999999999995
ZAF,2005,9.147793828200365,0.778,0.055999999999999994,0.83,0.08699999999999997,0.85,0.07799999999999996
ZAF,2006,9.208185151155382,0.779,0.05499999999999999,0.83,0.08699999999999997,0.85,0.07799999999999996
ZAF,2007,9.266370105206857,0.779,0.05499999999999999,0.83,0.08699999999999997,0.864,0.07199999999999995
ZAF,2008,9.303570827015038,0.775,0.056999999999999995,0.83,0.08699999999999997,0.864,0.07199999999999995
ZAF,2009,9.294042189243076,0.775,0.05349999999999999,0.817,0.09300000000000003,0.861,0.07399999999999995
ZAF,2010,9.334203066772734,0.778,0.05399999999999999,0.836,0.08200000000000002,0.861,0.07399999999999995
ZAF,2011,9.37906997525067,0.777,0.05349999999999999,0.836,0.08200000000000002,0.861,0.07399999999999995
ZAF,2012,9.391995039782433,0.779,0.05199999999999999,0.847,0.08099999999999996,0.861,0.07399999999999995
ZAF,2013,9.406811351874557,0.765,0.05449999999999999,0.844,0.08200000000000002,0.846,0.07899999999999996
ZAF,2014,9.412627941411015,0.758,0.056499999999999995,0.844,0.08200000000000002,0.846,0.07899999999999996
ZAF,2015,9.4129546320379,0.755,0.055999999999999994,0.886,0.0685,0.846,0.07899999999999996
ZAF,2016,9.404178688897805,0.752,0.057499999999999996,0.896,0.061,0.846,0.07899999999999996
ZAF,2017,9.408318546764761,0.738,0.0605,0.878,0.07100000000000001,0.856,0.07499999999999996
ZAF,2018,9.40638358806078,0.747,0.05700000000000005,0.887,0.0675,0.874,0.069
JPN,1960,8.756839814829462,0.829,0.04849999999999999,0.923,0.05249999999999999,0.882,0.066
JPN,1961,8.861491864286915,0.831,0.04799999999999999,0.923,0.05249999999999999,0.882,0.066
JPN,1962,8.937743936942443,0.831,0.04799999999999999,0.923,0.05249999999999999,0.882,0.066
JPN,1963,9.008958312443486,0.831,0.04849999999999999,0.923,0.05249999999999999,0.882,0.066
JPN,1964,9.10886120302633,0.831,0.04899999999999999,0.923,0.05249999999999999,0.882,0.066
JPN,1965,9.15472194821317,0.831,0.04899999999999999,0.923,0.05249999999999999,0.882,0.066
JPN,1966,9.246672301223573,0.831,0.04899999999999999,0.923,0.05249999999999999,0.882,0.066
JPN,1967,9.341368634382587,0.83,0.046499999999999986,0.923,0.05249999999999999,0.882,0.066
JPN,1968,9.451323841418724,0.83,0.046499999999999986,0.923,0.05249999999999999,0.882,0.066
JPN,1969,9.557116483735667,0.83,0.046499999999999986,0.923,0.05249999999999999,0.882,0.066
JPN,1970,9.647562511697538,0.836,0.046999999999999986,0.901,0.0625,0.882,0.066
JPN,1971,9.680593969977126,0.837,0.045999999999999985,0.901,0.0625,0.882,0.066
JPN,1972,9.747418366886238,0.836,0.046499999999999986,0.901,0.0625,0.882,0.066
JPN,1973,9.810604425056072,0.832,0.046499999999999986,0.901,0.0625,0.882,0.066
JPN,1974,9.784985508455128,0.832,0.046499999999999986,0.901,0.0625,0.882,0.066
JPN,1975,9.802672247297311,0.832,0.046499999999999986,0.901,0.0625,0.882,0.066
JPN,1976,9.830916859701293,0.833,0.046499999999999986,0.901,0.0625,0.882,0.066
JPN,1977,9.864226838582825,0.838,0.04799999999999999,0.901,0.0625,0.882,0.066
JPN,1978,9.906483061515926,0.838,0.04799999999999999,0.901,0.0625,0.882,0.066
JPN,1979,9.95142020629143,0.838,0.04799999999999999,0.901,0.0625,0.882,0.066
JPN,1980,9.971333099431195,0.835,0.045499999999999985,0.901,0.0625,0.882,0.066
JPN,1981,9.995337206166006,0.835,0.045499999999999985,0.901,0.0625,0.882,0.066
JPN,1982,10.018600359636633,0.835,0.045499999999999985,0.901,0.0625,0.882,0.066
JPN,1983,10.034735089145801,0.836,0.045999999999999985,0.901,0.0625,0.882,0.066
JPN,1984,10.066796170148152,0.838,0.04799999999999999,0.901,0.0625,0.882,0.066
JPN,1985,10.10385365616035,0.838,0.04749999999999999,0.901,0.0625,0.882,0.066
JPN,1986,10.126311052639412,0.836,0.04799999999999999,0.901,0.0625,0.882,0.066
JPN,1987,10.162152675917417,0.834,0.04799999999999999,0.901,0.0625,0.882,0.066
JPN,1988,10.21804278528445,0.834,0.04799999999999999,0.901,0.0625,0.882,0.066
JPN,1989,10.261196961231647,0.834,0.04799999999999999,0.901,0.0625,0.882,0.066
JPN,1990,10.307251214004534,0.835,0.044499999999999984,0.901,0.0625,0.882,0.066
JPN,1991,10.336484513571204,0.835,0.044499999999999984,0.901,0.0625,0.882,0.066
JPN,1992,10.341026565969173,0.835,0.044499999999999984,0.901,0.0625,0.882,0.066
JPN,1993,10.339179825242466,0.837,0.044499999999999984,0.901,0.0625,0.882,0.066
JPN,1994,10.346101588105308,0.839,0.04349999999999998,0.915,0.05499999999999999,0.882,0.066
JPN,1995,10.369962387905948,0.839,0.04349999999999998,0.915,0.05499999999999999,0.882,0.066
JPN,1996,10.397700695991684,0.838,0.043999999999999984,0.915,0.05499999999999999,0.882,0.066
JPN,1997,10.40542256165134,0.837,0.044499999999999984,0.915,0.05499999999999999,0.882,0.066
JPN,1998,10.390784124462309,0.837,0.044499999999999984,0.915,0.05499999999999999,0.882,0.066
JPN,1999,10.385744412760484,0.837,0.044499999999999984,0.915,0.05499999999999999,0.882,0.066
JPN,2000,10.410630638073764,0.838,0.04349999999999998,0.932,0.044499999999999984,0.882,0.066
JPN,2001,10.411701531925875,0.838,0.04249999999999998,0.932,0.044499999999999984,0.882,0.066
JPN,2002,10.410166606150518,0.838,0.04249999999999998,0.932,0.044499999999999984,0.882,0.066
JPN,2003,10.42287486323744,0.838,0.04249999999999998,0.932,0.044499999999999984,0.882,0.066
JPN,2004,10.443295799963302,0.838,0.044499999999999984,0.932,0.044499999999999984,0.882,0.066
JPN,2005,10.459030939491651,0.841,0.04349999999999998,0.932,0.044499999999999984,0.882,0.066
JPN,2006,10.472575851387802,0.849,0.04200000000000004,0.932,0.044499999999999984,0.882,0.066
JPN,2007,10.488289567799486,0.849,0.04200000000000004,0.932,0.044499999999999984,0.882,0.066
JPN,2008,10.477181702211071,0.846,0.04299999999999998,0.932,0.044499999999999984,0.882,0.066
JPN,2009,10.421984007107625,0.854,0.040500000000000036,0.932,0.044499999999999984,0.882,0.066
JPN,2010,10.463429073129193,0.852,0.040000000000000036,0.932,0.044499999999999984,0.882,0.066
JPN,2011,10.462503160399518,0.852,0.040000000000000036,0.932,0.044499999999999984,0.882,0.066
JPN,2012,10.479538961219825,0.848,0.04150000000000004,0.932,0.044499999999999984,0.882,0.066
JPN,2013,10.501059518173044,0.815,0.045999999999999985,0.932,0.044499999999999984,0.882,0.066
JPN,2014,10.50608072475522,0.815,0.045499999999999985,0.932,0.044499999999999984,0.868,0.07149999999999995
JPN,2015,10.519510678674001,0.817,0.044499999999999984,0.932,0.044499999999999984,0.868,0.07149999999999995
JPN,2016,10.531162442798411,0.817,0.044499999999999984,0.932,0.044499999999999984,0.868,0.07149999999999995
JPN,2017,10.556199689742225,0.821,0.044499999999999984,0.932,0.044499999999999984,0.868,0.07149999999999995
JPN,2018,10.562917856608259,0.832,0.04349999999999998,0.932,0.044499999999999984,0.868,0.07149999999999995
MMR,1960,6.80128303447162,0.419,0.05150000000000002,0.485,0.152,0.671,0.1255
MMR,1961,6.806829360392176,0.426,0.05249999999999999,0.485,0.152,0.666,0.1285
MMR,1962,6.873163834212518,0.131,0.016499999999999994,0.298,0.155,0.209,0.1015
MMR,1963,6.884486652042782,0.077,0.006000000000000005,,,0.057,0.036500000000000005
MMR,1964,6.883462586413092,0.07,0.003499999999999996,,,0.057,0.036500000000000005
MMR,1965,6.890609120147166,0.07,0.003499999999999996,,,0.057,0.036500000000000005
MMR,1966,6.829793737512425,0.07,0.003499999999999996,,,0.042,0.0285
MMR,1967,6.839476438228843,0.07,0.003499999999999996,,,0.042,0.0285
MMR,1968,6.883462586413092,0.07,0.003499999999999996,,,0.042,0.0285
MMR,1969,6.905753276311464,0.07,0.003499999999999996,,,0.042,0.0285
MMR,1970,6.930494765951626,0.07,0.003499999999999996,,,0.042,0.0285
MMR,1971,6.943122422819428,0.07,0.003499999999999996,,,0.042,0.0285
MMR,1972,6.930494765951626,0.07,0.003499999999999996,,,0.042,0.0285
MMR,1973,6.90875477931522,0.07,0.003499999999999996,,,0.042,0.0285
MMR,1974,6.940222469119639,0.073,0.004499999999999997,0.035,0.0305,0.055,0.036500000000000005
MMR,1975,6.963189985870238,0.074,0.0049999999999999975,0.027,0.020999999999999998,0.055,0.036500000000000005
MMR,1976,7.005789019253503,0.136,0.0050000000000000044,0.027,0.020999999999999998,0.055,0.036500000000000005
MMR,1977,7.045776576879511,0.136,0.0050000000000000044,0.027,0.020999999999999998,0.055,0.036500000000000005
MMR,1978,7.094234845924755,0.136,0.004500000000000004,0.027,0.020999999999999998,0.055,0.036500000000000005
MMR,1979,7.122866658599083,0.136,0.004500000000000004,0.027,0.020999999999999998,0.055,0.036500000000000005
MMR,1980,7.1853870155804165,0.137,0.0049999999999999906,0.027,0.020999999999999998,0.051,0.0335
MMR,1981,7.221835825288449,0.137,0.0049999999999999906,0.027,0.020999999999999998,0.051,0.0335
MMR,1982,7.256297239690681,0.138,0.00449999999999999,0.027,0.020999999999999998,0.051,0.0335
MMR,1983,7.280008252884188,0.138,0.00449999999999999,0.027,0.020999999999999998,0.051,0.0335
MMR,1984,7.307872780763706,0.138,0.00449999999999999,0.027,0.020999999999999998,0.051,0.0335
MMR,1985,7.317212408359839,0.138,0.0049999999999999906,0.027,0.020999999999999998,0.051,0.0335
MMR,1986,7.289610521451167,0.138,0.005499999999999991,0.027,0.020999999999999998,0.051,0.0335
MMR,1987,7.231287004327616,0.138,0.005499999999999991,0.027,0.020999999999999998,0.051,0.0335
MMR,1988,7.095893221097532,0.126,0.0075,,,0.048,0.0325
MMR,1989,7.1180162044653335,0.09,0.010000000000000002,,,0.038,0.025500000000000002
MMR,1990,7.133295954896068,0.115,0.013999999999999999,,,0.037,0.025500000000000002
MMR,1991,7.094294180264024,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,1992,7.157599571587408,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,1993,7.186757439756465,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,1994,7.225454470962145,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,1995,7.260979626454468,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,1996,7.292358755246697,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,1997,7.317199460068839,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,1998,7.344091143876978,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,1999,7.419177444781543,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2000,7.519418234214365,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2001,7.599087663795998,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2002,7.685190021981306,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2003,7.787618430074439,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2004,7.887937310090947,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2005,7.9885765417266725,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2006,8.085392342020814,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2007,8.172612925381927,0.096,0.010999999999999996,,,0.037,0.025500000000000002
MMR,2008,8.184727175166941,0.096,0.010499999999999995,,,0.037,0.025500000000000002
MMR,2009,8.208882933388796,0.097,0.010500000000000002,,,0.037,0.025500000000000002
MMR,2010,8.23562532240261,0.119,0.013500000000000005,0.379,0.1645,0.08,0.0495
MMR,2011,8.264620829411216,0.223,0.022999999999999993,0.379,0.1645,0.204,0.09499999999999999
MMR,2012,8.32457884513685,0.306,0.035,0.32,0.129,0.235,0.10300000000000001
MMR,2013,8.39479954320217,0.355,0.04050000000000001,0.288,0.129,0.328,0.1245
MMR,2014,8.461257559085935,0.357,0.04150000000000001,0.298,0.1255,0.328,0.1245
MMR,2015,8.521384396034705,0.37,0.04299999999999998,0.298,0.1255,0.373,0.129
MMR,2016,8.572438665642215,0.402,0.047000000000000014,0.476,0.142,0.48,0.1325
MMR,2017,8.619104463266185,0.402,0.04400000000000001,0.483,0.15,0.48,0.1325
MMR,2018,8.672180772372602,0.397,0.04500000000000001,0.533,0.14450000000000002,0.484,0.135
RUS,1960,8.622813673279921,0.106,0.012999999999999998,0.051,0.037,0.027,0.0205
RUS,1961,8.678291111758565,0.106,0.012999999999999998,0.051,0.037,0.027,0.0205
RUS,1962,8.736971085254146,0.095,0.010999999999999996,0.051,0.037,0.027,0.0205
RUS,1963,8.764834214330834,0.092,0.010999999999999996,0.051,0.037,0.027,0.0205
RUS,1964,8.817890200945513,0.092,0.010999999999999996,0.051,0.037,0.027,0.0205
RUS,1965,8.863332833439587,0.092,0.011000000000000003,0.051,0.037,0.027,0.0205
RUS,1966,8.924922401177469,0.092,0.010999999999999996,0.051,0.037,0.027,0.0205
RUS,1967,8.980046316633132,0.092,0.010499999999999995,0.051,0.037,0.027,0.0205
RUS,1968,9.03491498187007,0.092,0.010499999999999995,0.051,0.037,0.027,0.0205
RUS,1969,9.055205875026193,0.092,0.010499999999999995,0.051,0.037,0.027,0.0205
RUS,1970,9.130647603066935,0.101,0.013500000000000005,0.051,0.037,0.027,0.0205
RUS,1971,9.166074955678168,0.109,0.0155,0.051,0.037,0.027,0.0205
RUS,1972,9.188605879830176,0.108,0.015,0.051,0.037,0.027,0.0205
RUS,1973,9.258368340986765,0.108,0.015,0.051,0.037,0.027,0.0205
RUS,1974,9.287394001418473,0.107,0.013999999999999999,0.051,0.037,0.027,0.0205
RUS,1975,9.320449594656212,0.107,0.013999999999999999,0.051,0.037,0.027,0.0205
RUS,1976,9.343646739284408,0.107,0.013499999999999998,0.051,0.037,0.027,0.0205
RUS,1977,9.366660126231137,0.107,0.013499999999999998,0.051,0.037,0.027,0.0205
RUS,1978,9.378309422545737,0.107,0.013499999999999998,0.051,0.037,0.027,0.0205
RUS,1979,9.38151671766514,0.107,0.013999999999999999,0.051,0.037,0.027,0.0205
RUS,1980,9.40951904583656,0.107,0.013999999999999999,0.086,0.056,0.027,0.0205
RUS,1981,9.415238482949043,0.107,0.013999999999999999,0.086,0.056,0.027,0.0205
RUS,1982,9.414668009032752,0.107,0.013999999999999999,0.086,0.056,0.027,0.0205
RUS,1983,9.42706335548747,0.107,0.013999999999999999,0.086,0.056,0.027,0.0205
RUS,1984,9.42375676753181,0.106,0.013499999999999998,0.086,0.056,0.027,0.0205
RUS,1985,9.431481920619719,0.109,0.013999999999999999,0.086,0.056,0.027,0.0205
RUS,1986,9.448884719866415,0.117,0.015,0.11,0.0695,0.027,0.0205
RUS,1987,9.441213969352303,0.144,0.0165,0.089,0.0575,0.047,0.0325
RUS,1988,9.450930836894113,0.145,0.018000000000000002,0.093,0.059500000000000004,0.047,0.0325
RUS,1989,9.454540665816003,0.176,0.019500000000000003,0.25,0.1195,0.048,0.033999999999999996
RUS,1990,9.425451751593128,0.234,0.021000000000000005,0.417,0.15499999999999997,0.051,0.0355
RUS,1991,9.393681034305644,0.255,0.022500000000000006,0.471,0.16,0.197,0.09400000000000001
RUS,1992,9.25794389903687,0.498,0.058000000000000024,0.558,0.149,0.374,0.125
RUS,1993,9.189021409224255,0.48,0.05500000000000002,0.646,0.16899999999999998,0.374,0.125
RUS,1994,9.076094083874771,0.477,0.05550000000000002,0.639,0.16799999999999998,0.34,0.11900000000000001
RUS,1995,9.057925937335872,0.477,0.05600000000000002,0.633,0.14300000000000002,0.34,0.11900000000000001
RUS,1996,9.045392707252017,0.461,0.05499999999999999,0.633,0.14300000000000002,0.34,0.11900000000000001
RUS,1997,9.084022907716278,0.456,0.05499999999999999,0.633,0.14300000000000002,0.321,0.1175
RUS,1998,9.054562809492701,0.456,0.05499999999999999,0.633,0.14300000000000002,0.315,0.11199999999999999
RUS,1999,9.14206467896954,0.461,0.055499999999999994,0.633,0.14300000000000002,0.315,0.11199999999999999
RUS,2000,9.264154523332232,0.403,0.048500000000000015,0.482,0.154,0.224,0.10550000000000001
RUS,2001,9.340595923637817,0.374,0.044499999999999984,0.482,0.154,0.159,0.07850000000000001
RUS,2002,9.41405454136949,0.354,0.04300000000000001,0.348,0.13849999999999998,0.159,0.07850000000000001
RUS,2003,9.512016980014145,0.339,0.03950000000000001,0.348,0.13849999999999998,0.159,0.07850000000000001
RUS,2004,9.607839079073607,0.321,0.03749999999999998,0.273,0.12050000000000001,0.159,0.07850000000000001
RUS,2005,9.695423512980929,0.32,0.03649999999999998,0.262,0.11149999999999999,0.159,0.07850000000000001
RUS,2006,9.798590046339543,0.322,0.03649999999999998,0.262,0.11149999999999999,0.159,0.07500000000000001
RUS,2007,9.904393292230065,0.316,0.035999999999999976,0.23,0.10850000000000001,0.159,0.07500000000000001
RUS,2008,9.978755582633799,0.302,0.035,0.188,0.09500000000000001,0.162,0.07800000000000001
RUS,2009,9.9201262435861,0.309,0.035999999999999976,0.188,0.09500000000000001,0.162,0.07800000000000001
RUS,2010,9.9867888176477,0.306,0.034999999999999976,0.175,0.091,0.125,0.065
RUS,2011,10.048885755225484,0.299,0.0335,0.176,0.088,0.125,0.064
RUS,2012,10.08292996857924,0.278,0.0315,0.175,0.091,0.107,0.056999999999999995
RUS,2013,10.095099156237175,0.276,0.03,0.165,0.0855,0.074,0.046
RUS,2014,10.101805482414681,0.264,0.028999999999999984,0.156,0.0825,0.074,0.046
RUS,2015,10.07285050816569,0.265,0.028499999999999998,0.153,0.0815,0.082,0.0495
RUS,2016,10.070483943227337,0.263,0.027499999999999997,0.153,0.0815,0.077,0.0465
RUS,2017,10.087583954194042,0.261,0.029499999999999985,0.169,0.08700000000000001,0.065,0.041
RUS,2018,10.113298940201414,0.264,0.027499999999999983,0.161,0.08750000000000001,0.065,0.041
ALB,1960,7.746300662231439,0.174,0.015,0.076,0.052,0.312,0.1385
ALB,1961,7.754481547470383,0.174,0.015,0.076,0.052,0.312,0.1385
ALB,1962,7.786967002614872,0.174,0.0155,0.076,0.052,0.312,0.1385
ALB,1963,7.820439515262181,0.173,0.016,0.076,0.052,0.312,0.1385
ALB,1964,7.853993087224244,0.173,0.016,0.076,0.052,0.312,0.1385
ALB,1965,7.8898337513942955,0.173,0.016,0.076,0.052,0.312,0.1385
ALB,1966,7.926602599181384,0.173,0.016,0.076,0.052,0.312,0.1385
ALB,1967,7.964155718840937,0.173,0.016,0.076,0.052,0.312,0.1385
ALB,1968,7.999342952713282,0.173,0.016,0.076,0.052,0.312,0.1385
ALB,1969,8.03268487596762,0.173,0.016,0.076,0.052,0.312,0.1385
ALB,1970,8.069029328774958,0.173,0.016,0.076,0.052,0.312,0.1385
ALB,1971,8.10832229017324,0.173,0.0155,0.076,0.052,0.312,0.1385
ALB,1972,8.146419323098003,0.173,0.0155,0.076,0.052,0.312,0.1385
ALB,1973,8.195057690895077,0.173,0.0155,0.076,0.052,0.312,0.1385
ALB,1974,8.19891444498699,0.173,0.0155,0.076,0.052,0.312,0.1385
ALB,1975,8.202208436436448,0.173,0.0155,0.076,0.052,0.312,0.1385
ALB,1976,8.206583614320753,0.173,0.0155,0.076,0.052,0.33,0.1365
ALB,1977,8.210939733379021,0.173,0.0155,0.076,0.052,0.33,0.1365
ALB,1978,8.215006432761575,0.173,0.0155,0.076,0.052,0.33,0.1365
ALB,1979,8.22040309993373,0.174,0.016,0.076,0.052,0.33,0.1365
ALB,1980,8.227108234348146,0.174,0.016,0.076,0.052,0.33,0.1365
ALB,1981,8.232706009860976,0.174,0.016,0.076,0.052,0.33,0.1365
ALB,1982,8.23827262463303,0.174,0.016,0.076,0.052,0.33,0.1365
ALB,1983,8.244071270295786,0.173,0.016,0.076,0.052,0.33,0.1365
ALB,1984,8.249575150000199,0.173,0.016,0.076,0.052,0.33,0.1365
ALB,1985,8.254788926148725,0.173,0.016,0.076,0.052,0.33,0.1365
ALB,1986,8.261009786023827,0.173,0.016,0.076,0.052,0.345,0.14550000000000002
ALB,1987,8.267192185932146,0.173,0.0165,0.076,0.052,0.345,0.14550000000000002
ALB,1988,8.273846932784508,0.173,0.0165,0.076,0.052,0.345,0.14550000000000002
ALB,1989,8.280964400553373,0.173,0.0165,0.076,0.052,0.345,0.14550000000000002
ALB,1990,8.289790583181643,0.187,0.017999999999999988,0.138,0.079,0.354,0.1495
ALB,1991,7.986879095002328,0.367,0.04600000000000001,0.609,0.151,0.573,0.1435
ALB,1992,7.952180687369265,0.42,0.05250000000000002,0.884,0.07200000000000001,0.635,0.139
ALB,1993,8.051029826905678,0.421,0.05249999999999999,0.729,0.131,0.635,0.139
ALB,1994,8.1314454716774,0.421,0.05100000000000002,0.882,0.07300000000000001,0.635,0.139
ALB,1995,8.207033881284616,0.427,0.05299999999999999,0.882,0.07300000000000001,0.635,0.139
ALB,1996,8.285433956460906,0.387,0.04299999999999998,0.882,0.07300000000000001,0.635,0.139
