uid,tid,ft,y
501,10,8,9.28248119354248
501,11,8,9.15305233001709
501,12,8,8.847943305969238
502,1,9,11.147931098937988
502,2,9,11.011612892150879
502,3,9,11.544425964355469
502,4,9,9.769437789916992
502,5,9,10.561074256896973
502,6,9,11.023195266723633
502,7,9,10.733993530273438
502,8,9,10.875794410705566
502,9,9,11.111042976379395
502,10,9,11.433253288269043
502,11,9,11.366521835327148
502,12,9,11.423423767089844
503,1,6,12.529483795166016
503,2,6,10.57164478302002
503,3,6,11.517582893371582
503,4,6,11.021084785461426
503,5,6,10.894210815429688
503,6,6,10.771723747253418
503,7,6,13.059432029724121
503,8,6,12.531255722045898
503,9,6,13.209308624267578
503,10,6,12.390325546264648
503,11,6,11.366653442382812
503,12,6,12.53333854675293
504,1,,5.695882797241211
504,2,,8.6289701461792
504,3,,7.895564556121826
504,4,,8.087926864624023
504,5,,6.805733680725098
504,6,,10.053024291992188
504,7,,9.300588607788086
504,8,,8.814485549926758
504,9,,6.907663822174072
504,10,,8.376900672912598
504,11,,9.919988632202148
504,12,,10.02882194519043
505,1,8,17.447490692138672
505,2,8,17.506240844726562
505,3,8,17.584964752197266
505,4,8,17.6441707611084
505,5,8,17.68282699584961
505,6,8,17.763689041137695
505,7,8,17.87474250793457
505,8,8,18.01523208618164
505,9,8,18.053794860839844
505,10,8,18.186681747436523
505,11,8,18.34842300415039
505,12,8,18.590208053588867
506,1,5,12.985581398010254
506,2,5,13.843889236450195
506,3,5,14.235347747802734
506,4,5,14.770368576049805
506,5,5,14.333020210266113
506,6,5,14.534064292907715
506,7,5,14.5695219039917
506,8,5,14.344351768493652
506,9,5,14.318929672241211
506,10,5,14.365397453308105
506,11,5,14.195902824401855
506,12,5,14.61599349975586
507,1,7,0.0
507,2,7,5.462300777435303
507,3,7,6.821567058563232
507,4,7,4.341558933258057
507,5,7,7.79524564743042
507,6,7,9.436375617980957
507,7,7,9.650798797607422
507,8,7,7.511280536651611
507,9,7,9.951562881469727
507,10,7,10.068800926208496
507,11,7,9.830291748046875
507,12,7,8.434028625488281
508,1,12,10.03817367553711
508,2,12,9.973334312438965
508,3,12,9.146079063415527
508,4,12,9.761813163757324
508,5,12,8.692030906677246
508,6,12,9.53409194946289
508,7,12,7.844376087188721
508,8,12,10.417510032653809
508,9,12,9.197792053222656
508,10,12,5.672771453857422
508,11,12,6.011992454528809
508,12,12,6.395261764526367
509,1,2,0.0
509,2,2,0.0
509,3,2,0.0
509,4,2,5.984801292419434
509,5,2,8.177912712097168
509,6,2,10.078219413757324
509,7,2,9.630788803100586
509,8,2,9.677694320678711
509,9,2,9.705896377563477
509,10,2,9.52012825012207
509,11,2,9.520049095153809
509,12,2,9.016216278076172
510,1,6,13.407647132873535
510,2,6,12.490623474121094
510,3,6,12.742565155029297
510,4,6,12.449182510375977
510,5,6,12.249141693115234
510,6,6,13.63156795501709
510,7,6,13.530245780944824
510,8,6,13.501326560974121
510,9,6,13.694851875305176
510,10,6,12.034116744995117
510,11,6,13.80673599243164
510,12,6,13.701178550720215
511,1,12,9.135554313659668
511,2,12,4.160568714141846
511,3,12,7.362408638000488
511,4,12,5.892496585845947
511,5,12,8.712240219116211
511,6,12,0.0
511,7,12,6.032647609710693
511,8,12,5.51539421081543
511,9,12,5.734328269958496
511,10,12,7.4037346839904785
511,11,12,5.877540588378906
511,12,12,6.715250015258789
512,1,8,9.945257186889648
512,2,8,10.15779972076416
512,3,8,9.725388526916504
512,4,8,10.50532054901123
512,5,8,9.681896209716797
512,6,8,9.882593154907227
512,7,8,10.205306053161621
512,8,8,10.050599098205566
512,9,8,10.63086986541748
512,10,8,9.932051658630371
512,11,8,9.467103004455566
512,12,8,8.75358772277832
513,1,7,9.1030912399292
513,2,7,8.1377534866333
513,3,7,9.810093879699707
513,4,7,8.964367866516113
513,5,7,8.676344871520996
513,6,7,9.058354377746582
513,7,7,9.580496788024902
513,8,7,10.765446662902832
513,9,7,11.080357551574707
513,10,7,11.180864334106445
513,11,7,11.266714096069336
513,12,7,11.076813697814941
514,1,9,7.992034912109375
514,2,9,8.924447059631348
514,3,9,7.51231575012207
514,4,9,8.636054992675781
514,5,9,6.823572635650635
514,6,9,6.503467082977295
514,7,9,7.564939498901367
514,8,9,7.468926429748535
514,9,9,7.0398454666137695
514,10,9,6.29924201965332
514,11,9,7.425153732299805
514,12,9,6.398594856262207
515,1,12,6.709104537963867
515,2,12,8.195690155029297
515,3,12,7.578808307647705
515,4,12,8.146320343017578
515,5,12,7.521972179412842
515,6,12,8.890669822692871
515,7,12,8.750066757202148
515,8,12,8.596004486083984
515,9,12,7.447271347045898
515,10,12,8.642990112304688
515,11,12,10.983478546142578
515,12,12,11.021602630615234
516,1,12,10.954180717468262
516,2,12,10.307576179504395
516,3,12,10.341666221618652
516,4,12,10.312161445617676
516,5,12,10.083016395568848
516,6,12,8.262386322021484
516,7,12,8.656075477600098
516,8,12,9.506634712219238
516,9,12,11.707008361816406
516,10,12,11.734796524047852
516,11,12,11.599217414855957
516,12,12,11.968611717224121
517,1,11,7.911496162414551
517,2,11,6.141022205352783
517,3,11,8.142203330993652
517,4,11,8.502541542053223
517,5,11,8.340922355651855
517,6,11,8.705619812011719
517,7,11,8.63528823852539
517,8,11,9.97593879699707
517,9,11,9.09880542755127
517,10,11,9.565731048583984
517,11,11,9.647695541381836
517,12,11,9.400660514831543
518,1,11,8.997698783874512
518,2,11,9.215594291687012
518,3,11,9.860413551330566
518,4,11,8.689640998840332
518,5,11,8.265439987182617
518,6,11,6.300241947174072
518,7,11,5.083938121795654
518,8,11,8.01534366607666
518,9,11,9.1724271774292
518,10,11,10.342366218566895
518,11,11,10.839770317077637
518,12,11,10.869820594787598
519,1,12,9.289116859436035
519,2,12,9.135002136230469
519,3,12,9.10671329498291
519,4,12,8.682308197021484
519,5,12,8.166502952575684
519,6,12,7.974776268005371
519,7,12,8.691851615905762
519,8,12,8.397808074951172
519,9,12,8.310718536376953
519,10,12,10.424811363220215
519,11,12,11.39111614227295
519,12,12,11.073116302490234
520,1,5,8.895319938659668
520,2,5,10.23878002166748
520,3,5,7.58445930480957
520,4,5,9.754485130310059
520,5,5,9.816553115844727
520,6,5,9.759265899658203
520,7,5,9.763566970825195
520,8,5,9.32308578491211
520,9,5,8.270740509033203
520,10,5,8.809309005737305
520,11,5,9.283045768737793
520,12,5,8.759511947631836
521,1,10,10.218487739562988
521,2,10,10.058402061462402
521,3,10,10.320170402526855
521,4,10,11.769277572631836
521,5,10,10.651366233825684
521,6,10,10.628775596618652
521,7,10,10.43181324005127
521,8,10,11.018122673034668
521,9,10,9.890677452087402
521,10,10,10.183740615844727
521,11,10,10.252789497375488
521,12,10,10.557899475097656
522,1,7,9.228813171386719
522,2,7,8.195491790771484
522,3,7,8.866827964782715
522,4,7,8.3674898147583
522,5,7,8.874176025390625
522,6,7,7.631847858428955
522,7,7,8.322683334350586
522,8,7,8.109647750854492
522,9,7,8.36115550994873
522,10,7,9.11854362487793
522,11,7,8.475574493408203
522,12,7,6.703102111816406
523,1,3,10.137883186340332
523,2,3,9.859306335449219
523,3,3,9.305824279785156
523,4,3,7.996532917022705
523,5,3,9.896913528442383
523,6,3,11.932672500610352
523,7,3,10.894989967346191
523,8,3,9.907881736755371
523,9,3,9.9427490234375
523,10,3,11.01513385772705
523,11,3,10.45614242553711
523,12,3,10.811768531799316
524,1,12,8.190041542053223
524,2,12,7.227738380432129
524,3,12,8.700299263000488
524,4,12,8.185710906982422
524,5,12,7.353752613067627
524,6,12,8.019503593444824
524,7,12,8.886176109313965
524,8,12,9.115713119506836
524,9,12,9.604198455810547
524,10,12,9.573543548583984
524,11,12,10.165403366088867
524,12,12,10.299715995788574
525,1,8,13.416555404663086
525,2,8,13.737225532531738
525,3,8,13.471311569213867
525,4,8,13.574657440185547
525,5,8,13.637225151062012
525,6,8,14.038129806518555
525,7,8,14.693122863769531
525,8,8,14.4367036819458
525,9,8,14.853299140930176
525,10,8,14.952662467956543
525,11,8,15.246129035949707
525,12,8,15.296843528747559
526,1,11,10.720080375671387
526,2,11,10.848922729492188
526,3,11,10.448431968688965
526,4,11,8.642170906066895
526,5,11,8.21113109588623
526,6,11,10.679919242858887
526,7,11,10.526165008544922
526,8,11,10.377354621887207
526,9,11,10.601634979248047
526,10,11,10.280509948730469
526,11,11,10.637067794799805
526,12,11,11.122997283935547
527,1,11,11.66604995727539
527,2,11,11.573984146118164
527,3,11,11.572986602783203
527,4,11,11.809537887573242
527,5,11,12.179268836975098
527,6,11,12.490132331848145
527,7,11,13.256505966186523
527,8,11,13.54583740234375
527,9,11,13.494040489196777
527,10,11,13.674912452697754
527,11,11,14.260151863098145
527,12,11,14.363237380981445
528,1,7,9.603389739990234
528,2,7,9.985605239868164
528,3,7,9.97968578338623
528,4,7,9.745929718017578
528,5,7,9.768233299255371
528,6,7,10.096179008483887
528,7,7,7.771688938140869
528,8,7,10.045310020446777
528,9,7,10.007923126220703
528,10,7,10.441384315490723
528,11,7,9.772611618041992
528,12,7,9.807827949523926
529,1,12,10.948630332946777
529,2,12,5.69883394241333
529,3,12,7.196074962615967
529,4,12,12.142547607421875
529,5,12,11.976003646850586
529,6,12,11.958809852600098
529,7,12,12.31290340423584
529,8,12,12.553356170654297
529,9,12,12.494400978088379
529,10,12,12.515597343444824
529,11,12,12.570980072021484
529,12,12,12.335003852844238
530,1,10,9.189545631408691
530,2,10,7.831822395324707
530,3,10,9.646014213562012
530,4,10,9.758307456970215
530,5,10,9.297736167907715
530,6,10,10.52886962890625
530,7,10,10.617426872253418
530,8,10,11.079021453857422
530,9,10,11.1021089553833
530,10,10,11.856742858886719
530,11,10,11.439101219177246
530,12,10,11.6008882522583
531,1,7,9.134644508361816
531,2,7,10.505226135253906
531,3,7,10.037140846252441
531,4,7,10.483476638793945
531,5,7,10.152602195739746
531,6,7,10.228989601135254
531,7,7,10.335038185119629
531,8,7,11.270437240600586
531,9,7,11.345404624938965
531,10,7,11.155476570129395
531,11,7,11.053611755371094
531,12,7,10.932487487792969
532,1,9,4.9275970458984375
532,2,9,9.772217750549316
532,3,9,10.225004196166992
532,4,9,9.629985809326172
532,5,9,0.0
532,6,9,10.89975357055664
532,7,9,0.0
532,8,9,4.8753814697265625
532,9,9,9.490154266357422
532,10,9,10.680472373962402
532,11,9,9.792488098144531
532,12,9,10.43427848815918
533,1,11,10.488119125366211
533,2,11,10.560136795043945
533,3,11,9.074098587036133
533,4,11,10.879937171936035
533,5,11,11.057404518127441
533,6,11,10.84408950805664
533,7,11,10.059122085571289
533,8,11,10.491874694824219
533,9,11,10.154955863952637
533,10,11,8.281275749206543
533,11,11,9.026689529418945
533,12,11,10.853659629821777
534,1,10,10.375258445739746
534,2,10,11.30606746673584
534,3,10,12.222556114196777
534,4,10,12.070060729980469
534,5,10,12.657344818115234
534,6,10,12.46364688873291
534,7,10,12.048086166381836
534,8,10,11.751725196838379
534,9,10,12.077003479003906
534,10,10,9.549382209777832
534,11,10,12.780106544494629
534,12,10,12.180805206298828
535,1,7,9.945611000061035
535,2,7,9.836390495300293
535,3,7,9.926689147949219
535,4,7,9.64987850189209
535,5,7,9.807458877563477
535,6,7,10.130346298217773
535,7,7,10.348981857299805
535,8,7,10.446271896362305
535,9,7,10.544995307922363
535,10,7,10.579434394836426
535,11,7,10.470853805541992
535,12,7,10.432351112365723
536,1,11,8.960354804992676
536,2,11,7.413497447967529
536,3,11,8.719108581542969
536,4,11,8.622047424316406
536,5,11,8.712366104125977
536,6,11,8.610294342041016
536,7,11,8.771544456481934
536,8,11,8.902308464050293
536,9,11,8.70057487487793
536,10,11,8.197763442993164
536,11,11,10.065057754516602
536,12,11,9.852184295654297
537,1,6,9.28028392791748
537,2,6,8.598024368286133
537,3,6,7.819272041320801
537,4,6,7.366024494171143
537,5,6,4.8018574714660645
537,6,6,6.035360336303711
537,7,6,5.881557941436768
537,8,6,5.985379695892334
537,9,6,8.395363807678223
537,10,6,7.600629806518555
537,11,6,7.144894123077393
537,12,6,7.816151142120361
538,1,2,9.180286407470703
538,2,2,8.167661666870117
538,3,2,8.247086524963379
538,4,2,7.548866271972656
538,5,2,7.009742736816406
538,6,2,8.425795555114746
538,7,2,9.33735466003418
538,8,2,8.975738525390625
538,9,2,8.279741287231445
538,10,2,9.641530990600586
538,11,2,10.043439865112305
538,12,2,10.967389106750488
539,1,11,6.25405740737915
539,2,11,10.1311616897583
539,3,11,8.647319793701172
539,4,11,10.694108963012695
539,5,11,10.126115798950195
539,6,11,10.716907501220703
539,7,11,10.3349027633667
539,8,11,10.747432708740234
539,9,11,10.636096000671387
539,10,11,10.800782203674316
539,11,11,10.462594032287598
539,12,11,10.415771484375
540,1,11,12.828092575073242
540,2,11,13.883732795715332
540,3,11,14.361868858337402
540,4,11,14.375205039978027
540,5,11,14.123024940490723
540,6,11,13.785991668701172
540,7,11,13.796863555908203
540,8,11,13.892563819885254
540,9,11,14.058307647705078
540,10,11,14.399568557739258
540,11,11,14.22974967956543
540,12,11,14.322007179260254
541,1,,6.621697902679443
541,2,,6.915438175201416
541,3,,8.791459083557129
541,4,,8.752968788146973
541,5,,8.233329772949219
541,6,,10.66936206817627
541,7,,9.581958770751953
541,8,,9.518049240112305
541,9,,0.0
541,10,,8.818133354187012
541,11,,8.941789627075195
541,12,,9.214727401733398
542,1,11,10.229131698608398
542,2,11,11.83590030670166
542,3,11,4.964341163635254
542,4,11,9.320283889770508
542,5,11,9.282358169555664
542,6,11,9.637739181518555
542,7,11,10.57380199432373
542,8,11,11.423452377319336
542,9,11,11.08056926727295
542,10,11,10.888830184936523
542,11,11,10.829168319702148
542,12,11,9.84050464630127
543,1,11,4.374100685119629
543,2,11,7.816905975341797
543,3,11,8.35050106048584
543,4,11,9.100896835327148
543,5,11,8.601141929626465
543,6,11,8.9052152633667
543,7,11,8.46924877166748
543,8,11,8.649283409118652
543,9,11,8.372453689575195
543,10,11,7.146707057952881
543,11,11,8.974804878234863
543,12,11,8.552610397338867
544,1,4,4.086802959442139
544,2,4,6.517348289489746
544,3,4,9.41533088684082
544,4,4,10.240554809570312
544,5,4,10.543421745300293
544,6,4,7.638850688934326
544,7,4,8.875080108642578
544,8,4,9.480741500854492
544,9,4,9.270997047424316
544,10,4,6.295805931091309
544,11,4,7.696514129638672
544,12,4,7.465655326843262
545,1,,8.920618057250977
545,2,,8.4462890625
545,3,,7.775548458099365
545,4,,8.570340156555176
545,5,,8.649764060974121
545,6,,8.6376314163208
545,7,,8.870180130004883
545,8,,9.092065811157227
545,9,,8.057243347167969
545,10,,7.562549114227295
545,11,,6.806346416473389
545,12,,5.7949628829956055
546,1,,9.033638954162598
546,2,,8.249838829040527
546,3,,6.826661586761475
546,4,,0.0
546,5,,5.520551681518555
546,6,,0.0
546,7,,9.206783294677734
546,8,,7.432529926300049
546,9,,7.814523696899414
546,10,,7.279375076293945
546,11,,8.164979934692383
546,12,,11.677019119262695
547,1,7,11.633630752563477
547,2,7,10.76986026763916
547,3,7,8.609610557556152
547,4,7,10.295156478881836
547,5,7,9.388399124145508
547,6,7,10.41933822631836
547,7,7,10.104376792907715
547,8,7,10.104262351989746
547,9,7,10.248218536376953
547,10,7,10.242849349975586
547,11,7,10.24272632598877
547,12,7,10.171781539916992
548,1,6,11.671582221984863
548,2,6,11.588226318359375
548,3,6,11.216201782226562
548,4,6,11.493175506591797
548,5,6,11.260621070861816
548,6,6,11.813447952270508
548,7,6,11.713666915893555
548,8,6,11.4050874710083
548,9,6,11.842158317565918
548,10,6,11.522224426269531
548,11,6,11.375389099121094
548,12,6,11.20016098022461
549,1,9,10.000666618347168
549,2,9,10.057311058044434
549,3,9,10.012553215026855
549,4,9,10.091609954833984
549,5,9,10.852240562438965
549,6,9,10.515199661254883
549,7,9,10.53995132446289
549,8,9,10.515891075134277
549,9,9,10.742083549499512
549,10,9,10.583839416503906
549,11,9,10.43801212310791
549,12,9,10.886582374572754
550,1,12,6.6101555824279785
550,2,12,6.4495978355407715
550,3,12,6.633470058441162
550,4,12,6.893477916717529
550,5,12,8.050248146057129
550,6,12,7.142174243927002
550,7,12,5.71426248550415
550,8,12,6.715810775756836
550,9,12,5.606935501098633
550,10,12,8.861590385437012
550,11,12,8.651591300964355
550,12,12,8.31409740447998
551,1,12,9.945068359375
551,2,12,10.05336856842041
551,3,12,9.294499397277832
551,4,12,10.206236839294434
551,5,12,9.955278396606445
551,6,12,7.905463695526123
551,7,12,10.371377944946289
551,8,12,7.321573734283447
551,9,12,8.772099494934082
551,10,12,10.529833793640137
551,11,12,10.159208297729492
551,12,12,11.684074401855469
552,1,12,7.917181015014648
552,2,12,8.137969017028809
552,3,12,7.762410640716553
552,4,12,8.920268058776855
552,5,12,7.901025772094727
552,6,12,8.004290580749512
552,7,12,7.341305732727051
552,8,12,9.752603530883789
552,9,12,6.553616523742676
552,10,12,8.045918464660645
552,11,12,8.049553871154785
552,12,12,7.958762168884277
553,1,11,8.117324829101562
553,2,11,8.180351257324219
553,3,11,7.070965766906738
553,4,11,8.713957786560059
553,5,11,9.81277847290039
553,6,11,9.908672332763672
553,7,11,10.084504127502441
553,8,11,10.82861614227295
553,9,11,10.445627212524414
553,10,11,11.124728202819824
553,11,11,10.949421882629395
553,12,11,10.611321449279785
554,1,5,6.3426899909973145
554,2,5,7.437510967254639
554,3,5,7.318579196929932
554,4,5,8.286964416503906
554,5,5,7.077530860900879
554,6,5,2.5664727687835693
554,7,5,0.0
554,8,5,6.2255353927612305
554,9,5,7.87856912612915
554,10,5,6.028350353240967
554,11,5,9.48752212524414
554,12,5,5.317580699920654
555,1,7,0.0
555,2,7,5.862493991851807
555,3,7,4.452994346618652
555,4,7,5.781333923339844
555,5,7,0.0
555,6,7,8.541146278381348
555,7,7,10.140618324279785
555,8,7,11.786418914794922
555,9,7,8.209632873535156
555,10,7,8.145112991333008
555,11,7,10.103333473205566
555,12,7,10.130447387695312
556,1,10,8.919562339782715
556,2,10,7.3726725578308105
556,3,10,9.369656562805176
556,4,10,7.802849292755127
556,5,10,7.22867488861084
556,6,10,8.425031661987305
556,7,10,8.422751426696777
556,8,10,8.499518394470215
556,9,10,8.32326889038086
556,10,10,7.513484477996826
556,11,10,8.474889755249023
556,12,10,8.361591339111328
557,1,4,9.710891723632812
557,2,4,8.733230590820312
557,3,4,7.976770877838135
557,4,4,10.088634490966797
557,5,4,10.167552947998047
557,6,4,10.638154983520508
557,7,4,9.823705673217773
557,8,4,9.438655853271484
557,9,4,9.308921813964844
557,10,4,9.216667175292969
557,11,4,9.796426773071289
557,12,4,9.976896286010742
558,1,12,8.637600898742676
558,2,12,6.056734561920166
